,U2M,V250,TROPT,TROPPB,T2M,TQL,T500,TOX,U850,PS,V850,OMEGA500,H250,Q250,T2MDEW,PBLTOP,CLDPRS,V50M,Q500,DISPH,H1000,TO3,TS,T10M,TROPPT,TQI,SLP,U250,Q850,ZLCL,TQV,V2M,T250,TROPQ,V10M,H850,T850,U50M,U10M,QV2M,CLDTMP,TROPPV,H500,V500,T2MWET,U500,QV10M,LWGAB,SWLAND,PRECLSCORR,PRECCUCORR,PARDF,SWGDN,PRECSNOCORR,PARDR,generation_mw
2023-08-09 15:30:00+00:00,1.61643,-4.0869036,216.82533,19043.54,297.44272,0.0009427089,265.35217,0.006345766,4.9151964,100830.44,-2.5387068,0.0010098815,10864.972,9.308101e-05,287.19446,83819.89,84023.445,0.004120201,0.0019209402,0.32226562,152.35533,295.52563,299.43726,296.86072,19046.162,0.0,101773.5,16.178696,0.007913786,1554.8115,32.478718,0.08213705,229.07758,3.3342996e-05,0.1008445,1533.571,282.78983,2.5009716,2.0735903,0.009937518,282.43402,16864.54,5838.909,-12.057292,287.18732,13.972931,0.0092833005,344.4125,455.9074,9.238278e-08,0.0,42.305862,551.1411,0.0,197.90938,116.88302
2023-08-09 16:30:00+00:00,1.2724928,-1.3511384,217.71567,19257.271,297.1896,0.0013328493,265.19916,0.0063277613,4.42189,100831.81,-2.744909,-0.01665032,10865.921,7.6228716e-05,287.63275,84421.39,84064.18,0.10456395,0.0017862335,0.3222046,152.47893,294.67572,298.20108,296.87924,18392.688,0.0,101773.375,15.329086,0.008255487,1486.8794,32.86211,0.14718604,229.02658,3.8927585e-05,0.18794978,1535.3945,283.145,1.9982946,1.6433021,0.010231254,283.24905,17564.785,5843.134,-10.854976,287.63968,12.536826,0.009605645,348.755,322.0067,1.6113037e-07,0.0,39.26386,398.8327,0.0,133.70682,74.32116300000001
2023-08-09 17:30:00+00:00,0.8094105,0.6469109,218.37003,19195.018,296.5801,0.0014656335,265.00687,0.006303253,3.9367657,100833.09,-3.0264988,-0.03504753,10864.383,6.773214e-05,288.271,87496.164,84143.07,0.6278814,0.0016741775,0.32214355,152.69206,293.5358,296.58185,296.57526,16331.934,0.0,101773.26,14.476557,0.00845787,1437.2363,33.081516,0.4034735,228.98235,3.8573595e-05,0.5631548,1536.3522,283.54303,1.3822112,1.0941905,0.010658505,283.48416,18629.047,5846.5615,-9.4329,288.26657,11.29061,0.009973771,351.9669,186.19531,1.5262718e-07,0.0,33.35355,238.22263,0.0,68.1206,27.786548000000003
2023-08-09 18:30:00+00:00,0.29519334,1.5211725,219.0987,19258.168,295.15723,0.00083975494,264.7743,0.006271914,3.4234662,100844.62,-3.4083734,-0.051223993,10861.191,6.633299e-05,289.83875,96824.96,84367.12,1.8673987,0.0015883471,0.32208252,153.52876,292.07703,293.95358,295.61746,14433.72,0.0,101780.5,13.998531,0.008420285,1334.8801,33.097843,0.6042094,228.99628,3.5819863e-05,1.0726478,1537.23,284.22803,0.800822,0.4854678,0.011810552,284.13214,19254.729,5849.706,-7.822071,289.8381,10.363471,0.010805383,352.1572,68.760254,9.877978e-09,0.0,20.535572,91.744,0.0,16.12661,7.118002799999999
2023-08-09 19:30:00+00:00,0.1779458,1.6948109,219.64966,19133.04,292.36658,0.00039380044,264.50864,0.006239681,2.8408165,100876.805,-3.709797,-0.060661495,10858.709,6.5648586e-05,288.9389,100124.87,500000000000000.0,3.8807306,0.0015044216,0.32202148,155.98001,290.82236,290.45584,293.67407,13910.711,0.0,101808.234,13.87138,0.008109276,1145.6124,32.9268,1.0231555,229.12228,3.1487692e-05,2.046593,1539.3767,285.4979,0.7409163,0.3687176,0.011125823,500000000000000.0,19131.193,5853.463,-6.1200604,288.93988,9.783776,0.010608936,349.86676,4.0482674,2.3201825e-09,0.0,1.9196467,5.4101167,0.0,0.04018408,0.6418889399758699
2023-08-09 20:30:00+00:00,0.44305336,1.7717605,218.3962,17568.324,290.82184,0.00013554096,264.21014,0.0062066293,2.17795,100920.516,-3.586793,-0.06723791,10856.781,6.265759e-05,288.65158,100048.55,500000000000000.0,5.4435067,0.0014030936,0.32196045,159.39087,289.53116,289.7112,291.93152,13911.48,0.0,101850.38,13.992158,0.007805002,856.8577,32.654346,1.5139987,229.38512,2.1668495e-05,2.8384833,1542.301,286.9816,1.5683663,0.8037709,0.010914116,500000000000000.0,17567.48,5856.467,-4.466385,288.64883,9.528492,0.010708127,346.22003,0.0,6.1397676e-10,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 21:30:00+00:00,0.7790681,1.8896487,216.74997,15700.896,289.8628,7.478893e-05,263.87427,0.006171617,1.5434053,100957.16,-2.9080422,-0.052932203,10852.857,5.8243997e-05,288.561,100203.01,1000000000000000.0,5.681544,0.0012993815,0.3218994,162.02014,287.89282,289.0788,290.5373,13910.898,0.0,101885.22,14.238359,0.007641802,592.56726,32.483322,1.7758425,229.64478,1.2062272e-05,3.063387,1544.4203,287.91937,2.4932988,1.3401293,0.010843554,1000000000000000.0,15700.215,5856.6562,-3.0572333,288.55457,9.36161,0.010782523,340.72278,0.0,6.823283e-07,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 22:30:00+00:00,0.8406397,2.1351242,215.54755,14271.121,288.9807,5.4117292e-05,263.56635,0.006138009,0.9896841,100987.98,-1.9248857,-0.019741982,10846.837,5.5699413e-05,288.4125,100226.69,1000000000000000.0,5.309715,0.001170397,0.32183838,164.16817,286.3286,288.3368,289.45905,13910.836,0.0,101914.6,14.160543,0.007601743,414.01968,32.3737,1.5850524,229.76682,5.7421585e-06,2.6843278,1545.8398,288.1485,2.876885,1.4371103,0.010744378,1000000000000000.0,14270.469,5854.662,-1.8941007,288.42282,9.136593,0.010732939,336.31232,0.0,1.0803022e-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 23:30:00+00:00,0.76761746,2.646895,215.39294,13911.412,288.2263,3.797561e-05,263.32306,0.00610475,0.55993664,101013.2,-0.91179705,-0.012917839,10839.535,5.8159905e-05,288.24768,100256.03,1000000000000000.0,4.838834,0.0010373618,0.32183838,165.96182,284.7751,287.6032,288.67023,13912.007,0.0,101939.36,13.418303,0.0076076654,331.23343,32.194077,1.269728,229.78333,4.4245767e-06,2.2415836,1546.799,287.9985,2.94142,1.3564615,0.010620406,1000000000000000.0,13911.569,5852.1504,-0.8399633,288.24542,8.910839,0.010622319,333.13074,0.0,9.455223e-07,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 00:30:00+00:00,0.68522936,3.3843079,215.64465,13911.619,287.56946,2.5084242e-05,263.10217,0.0060722767,0.3073387,101031.625,0.013738871,-0.040951446,10830.753,6.5382184e-05,288.02106,100274.14,1000000000000000.0,4.2959623,0.00095164916,0.3217163,167.38168,283.26178,286.94232,288.11386,13910.553,0.0,101958.625,12.089418,0.007608091,269.61273,32.00729,1.0400436,229.73523,4.3435966e-06,1.9962013,1547.3707,287.71344,2.773308,1.2783527,0.010465913,1000000000000000.0,13910.559,5849.3086,0.048171997,288.01678,8.587717,0.0104735475,330.89856,0.0,8.5518326e-07,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 01:30:00+00:00,0.5458933,4.2778215,215.78217,13911.924,287.0497,2.5085174e-05,262.87802,0.0060460716,0.19720244,101042.93,0.87246466,-0.08130157,10820.303,7.3313706e-05,287.72086,100280.64,500000000000000.0,3.8736262,0.00089895877,0.3217163,168.21332,282.0343,286.35666,287.79398,13879.254,2.4191483e-15,101971.22,10.347462,0.0075790277,270.386,31.86028,0.9050609,229.5928,4.336668e-06,1.9040555,1547.6624,287.47125,2.2852576,1.0726011,0.010267548,500000000000000.0,13913.325,5845.8076,0.6600528,287.71964,7.963314,0.01028472,329.19138,0.0,1.1930451e-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 02:30:00+00:00,0.3429109,5.357437,214.94751,13114.039,286.6372,0.00019185804,262.62207,0.0060248086,0.12319982,101052.22,1.7386775,-0.11280656,10809.271,7.782392e-05,287.40027,100294.36,500000000000000.0,3.8418684,0.0008475781,0.32159424,168.99529,281.05634,285.88803,287.53052,12644.208,5.3579374e-13,101981.984,8.433659,0.0075208414,317.9593,31.744099,0.88677084,229.372,4.0426503e-06,1.9551796,1547.9474,287.28793,1.4689217,0.6765448,0.01005011,500000000000000.0,12943.285,5841.5757,0.8727726,287.39426,6.893136,0.010076817,327.9732,0.0,7.832319e-07,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 03:30:00+00:00,0.0986543,6.7036414,215.62694,13551.103,286.25708,0.0003658831,262.36066,0.006007981,0.13699722,101046.164,2.4427567,-0.087923035,10799.933,7.8422934e-05,287.08057,100285.22,58461.22,4.067132,0.00075948355,0.32159424,168.2537,280.26178,285.5104,287.21143,12186.404,3.4401264e-09,101973.28,6.389451,0.0074695046,329.93402,31.327007,0.9185891,229.22162,4.038752e-06,2.057542,1546.9757,287.36603,0.40561724,0.15375498,0.009844116,271.054,13551.209,5836.748,0.95102394,287.0821,5.7282686,0.009872732,326.76355,0.0,4.088065e-07,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 04:30:00+00:00,-0.21051618,8.269377,216.218,13822.055,285.93903,0.00025470555,262.1578,0.005996968,0.08532846,101002.01,2.5460277,-0.010833904,10793.326,7.803359e-05,286.78378,100246.43,58485.344,3.8366697,0.00063586276,0.32147217,164.63849,279.58582,285.275,286.92102,12751.564,9.574173e-10,101929.71,4.4395113,0.007472178,329.67065,30.346546,0.85697603,229.12485,3.956868e-06,1.9614143,1544.188,287.9024,-0.9900608,-0.5011703,0.009657198,270.88208,13822.214,5833.3545,1.5891685,286.78452,4.857538,0.009687719,325.04474,3.0278976,1.92517e-07,0.0,1.4320741,3.9893565,0.0,0.014177988,0.06231574
2023-08-10 05:30:00+00:00,-0.8603399,10.023197,216.59583,13911.756,287.6037,0.0,262.03625,0.0060013575,-0.28572977,100953.03,2.3048568,0.015277734,10788.979,8.3574865e-05,286.88202,100197.06,1000000000000000.0,3.3082862,0.0005269051,0.32147217,160.6002,279.4539,287.78897,287.806,12557.633,0.0,101879.95,3.0064468,0.007528372,305.26996,29.0729,1.2326348,228.91919,3.852652e-06,1.986351,1541.1189,288.44986,-2.2289968,-1.357945,0.009720142,1000000000000000.0,13912.956,5832.247,2.9700375,286.87836,4.4699264,0.0096800905,321.75955,65.11746,4.652953e-08,0.0,19.812561,87.0949,0.0,14.7118435,5.615310899999999
2023-08-10 06:30:00+00:00,-0.96642697,11.164758,217.1153,13913.322,289.5018,0.0,261.7955,0.0060206605,-0.6092921,100987.53,3.3036776,-0.044813327,10783.317,0.000101638725,287.11044,99411.11,1000000000000000.0,4.0421653,0.00052690547,0.32141113,163.74338,280.35474,290.54733,289.25742,12427.497,7.4179843e-07,101915.55,2.2120075,0.007355756,440.09656,28.674374,2.3994694,228.6768,3.7355398e-06,3.339378,1542.4918,288.07028,-1.5801157,-1.3562714,0.009863198,1000000000000000.0,13913.293,5829.897,3.593502,287.10468,3.7633128,0.00972969,320.2252,183.8906,1.13430625e-23,0.0,32.104088,236.05307,0.0,67.890625,19.332884000000004
2023-08-10 07:30:00+00:00,-0.30156156,11.479386,218.0289,14269.388,291.97272,0.0001635477,261.6675,0.006039182,-0.3563466,101030.59,4.7859387,0.057975143,10778.782,0.00012447525,286.70853,95031.72,26546.96,5.836448,0.0005954513,0.3213501,168.01323,281.22073,293.44174,291.57254,12079.653,0.0015524626,101961.195,2.5916653,0.0070630335,817.59576,28.892555,3.4072537,228.51553,6.3850466e-06,4.7452116,1544.534,287.3129,-0.44350165,-0.4230988,0.009609535,232.7879,14268.884,5826.41,3.728857,286.71948,2.4387183,0.009355863,323.5328,318.2878,9.04231e-20,0.0,39.670776,394.8395,0.0,130.8937,59.041799
2023-08-10 08:30:00+00:00,-0.3585723,10.187734,220.53658,16110.26,293.9139,0.0012639761,261.49597,0.006051945,0.36785632,100993.34,5.1219215,-0.0062264204,10773.811,0.00013702014,286.8746,91902.37,24822.73,5.091055,0.0007476807,0.32128906,165.21309,281.8182,295.92282,293.3388,11824.212,0.014028549,101921.25,2.9543276,0.0071717408,1030.3672,28.76333,3.1260304,228.32472,1.964056e-05,4.2569675,1544.2681,287.76035,-0.50832796,-0.4868586,0.009716352,229.43983,16109.643,5826.398,5.331897,286.8703,2.1843343,0.009352052,333.61304,424.31015,8.246005e-18,0.0,65.51265,512.66034,0.0,157.48419,114.2271
2023-08-10 09:30:00+00:00,-0.78852946,9.093779,223.79472,18566.14,295.2967,0.0021748543,261.23932,0.006079313,1.1724522,100938.74,5.1014295,0.037004553,10768.6875,0.00013610514,287.27472,90888.72,25370.367,4.2466,0.0010545255,0.321167,160.97049,283.09116,297.53082,294.63834,11825.58,0.027370453,101866.2,2.5508738,0.007255835,1183.5166,28.700455,2.7112894,228.39276,3.624948e-05,3.627098,1543.707,288.36276,-1.1562278,-1.0573845,0.009987203,230.03593,18566.174,5827.3877,7.0167866,287.28583,2.477551,0.00953135,343.98425,474.58383,8.159722e-16,0.0,104.85729,565.40955,0.0,142.11246,157.2409
2023-08-10 10:30:00+00:00,-1.0187829,8.485439,227.31912,21290.018,296.25476,0.006310463,260.98346,0.0061232895,1.9063432,100910.56,5.20563,-0.015965074,10764.036,0.0001330794,287.73553,90152.03,24854.65,4.3092337,0.0014996534,0.321167,158.72998,285.14026,298.389,295.59695,11825.697,0.040542603,101835.84,2.001073,0.007083416,1279.1244,29.203152,2.7572756,228.5408,5.8085447e-05,3.7052956,1543.8522,288.54288,-1.5123488,-1.3698565,0.010290477,228.8898,21291.312,5826.448,7.5724525,287.73315,2.1199841,0.009788847,354.4394,481.69678,1.1482745e-13,0.0,156.3584,571.57654,0.0,94.23366,172.16588000000002
2023-08-10 11:30:00+00:00,-0.88328147,7.8767767,229.38148,24125.117,296.91547,0.017400742,260.6485,0.0061749723,2.6526809,100906.75,5.344342,-0.030485213,10761.0625,0.00013319755,288.11667,89093.67,26046.54,5.18625,0.0019519338,0.32104492,158.90045,287.5569,298.75055,296.3015,11824.733,0.03400421,101836.016,2.3724442,0.006856364,1309.8915,30.350975,3.2460158,229.02853,0.000105048064,4.4349003,1544.9856,288.46494,-1.3326182,-1.2054958,0.010549898,231.28691,24127.363,5823.325,6.9806943,288.1163,1.3100448,0.010042547,361.7853,469.75497,1.1005346e-11,0.0,180.1429,557.5182,0.0,65.51865,141.41287
2023-08-10 12:30:00+00:00,-0.52403206,5.94697,231.24489,26774.496,297.46686,0.022731781,260.46786,0.006241958,3.1867728,100902.05,5.123307,-0.0024112165,10761.545,0.00013385047,288.568,88285.66,30350.512,6.112944,0.002258302,0.32104492,158.43402,290.6764,299.3059,296.84442,11825.436,0.018651962,101829.45,5.8678827,0.006773866,1313.4065,31.529896,3.7638402,229.70477,0.0001676708,5.194949,1544.8705,288.28677,-0.7499042,-0.7223654,0.010860835,238.34264,26773.963,5819.6934,6.5654907,288.5733,0.8480067,0.010355394,366.09985,489.93976,5.090288e-11,0.0,169.74533,580.2866,0.0,86.35022,174.79618999999997
2023-08-10 13:30:00+00:00,-0.19842637,0.8366461,234.8457,29887.41,297.9237,0.01577568,260.38464,0.006297219,3.3550172,100873.94,4.912845,-0.010970533,10766.248,0.00014479148,289.03986,87113.664,34842.48,6.473215,0.0024070751,0.3209839,156.00468,293.24762,299.80078,297.26495,11935.77,0.008702278,101799.34,12.954296,0.006832343,1282.3429,32.322594,3.9705248,229.94437,0.00023880258,5.4937363,1543.358,288.23697,-0.18527293,-0.27457207,0.011194664,245.19415,29887.354,5818.5576,6.55079,289.03738,1.2723331,0.010681597,365.77094,508.53668,3.7993834e-11,8.602133e-09,136.71979,601.9678,0.0,128.39233,157.94107000000002
2023-08-10 14:30:00+00:00,0.21185708,-4.2203484,233.62195,28558.547,298.28033,0.013080597,260.30515,0.0063250735,3.65336,100834.914,5.110927,0.010688938,10774.926,0.00016724234,289.38077,86734.96,34355.047,6.3343563,0.0023703587,0.32092285,153.03596,294.5569,300.01263,297.6764,14123.003,0.0043706894,101763.18,20.207617,0.0068523167,1290.2316,32.853672,3.8638492,229.51743,0.00020965122,5.3535905,1541.9294,288.25967,0.51100355,0.2933377,0.01145027,243.9783,28340.29,5817.2505,6.2860804,289.3818,2.0986724,0.010931479,362.39386,489.34653,8.4534515e-12,5.547072e-09,92.84775,581.9281,0.0,162.67358,131.79665
2023-08-10 15:30:00+00:00,0.4514919,-5.6556597,229.24188,25500.965,298.3173,0.0053572655,260.3261,0.006356762,4.0972443,100806.836,5.6115675,0.07094714,10784.055,0.0001684869,289.6053,86995.4,30079.008,6.0875163,0.0020669843,0.32086182,150.6128,296.01877,299.48535,297.86514,20238.107,0.0060744286,101733.695,23.98106,0.0068427967,1322.3429,33.35744,3.6459966,228.56924,0.00014960387,5.0854473,1541.1842,288.3681,0.9186553,0.62999254,0.011614276,238.3606,24465.77,5816.918,5.714137,289.60626,3.2912126,0.0110992985,362.78992,404.73175,2.2033122e-12,1.925853e-10,73.26454,488.06165,0.0,140.23965,117.09268
2023-08-10 16:30:00+00:00,0.54414487,-4.1505957,224.66089,22664.488,297.88232,0.0022575855,260.59186,0.0064066807,4.6303496,100792.45,6.260693,0.11629516,10790.525,0.00013312051,289.6972,88146.055,26819.01,6.023576,0.0015476559,0.32080078,149.35327,298.35504,298.26773,297.6847,22664.752,0.0065279007,101719.53,24.60894,0.006966205,1279.9905,33.521336,3.4338214,227.76599,6.784173e-05,4.8804793,1540.9467,288.3866,1.096432,0.7744905,0.011692458,234.7356,21717.814,5817.882,4.7536373,289.7038,5.083243,0.011215627,365.27423,281.10843,2.4060337e-12,0.0,70.912796,344.60797,0.0,79.06879,78.94848000000002
2023-08-10 17:30:00+00:00,0.5096898,-4.8169765,223.88544,22665.32,296.96198,0.0003953576,261.12418,0.0064370255,5.327237,100788.85,6.9207153,0.091116816,10796.888,9.450019e-05,290.01532,94013.52,27371.791,5.977085,0.001027636,0.32073975,148.91647,299.77478,296.6361,297.0201,22664.127,0.0020774603,101715.8,25.606468,0.007234326,1225.8313,33.01248,2.9773016,227.31516,4.623837e-05,4.3755407,1540.6611,288.2463,1.0566756,0.7461649,0.011936583,236.09029,22497.584,5818.6436,3.335987,290.02472,7.11465,0.011516973,362.8966,166.80057,1.3635625e-12,0.0,46.03453,209.76166,0.0,43.79169,31.076065
2023-08-10 18:30:00+00:00,0.25504047,-5.415988,223.27715,22664.234,295.1023,0.00011727959,261.87872,0.0064642034,5.7863054,100790.59,7.692333,0.06463355,10803.686,7.650766e-05,290.53906,98926.12,500000000000000.0,6.292701,0.0007229793,0.3206787,149.00183,301.04636,294.20053,295.43835,22646.744,8.289702e-06,101719.266,26.99744,0.007502366,1071.2067,32.08186,2.1384833,227.12387,4.2247382e-05,3.3959508,1540.5635,288.1411,0.69224155,0.39658594,0.012339022,500000000000000.0,22663.436,5821.065,1.8067036,290.53577,9.580488,0.01202241,356.87695,65.72969,6.9720224e-10,0.0,21.164333,87.17467,0.0,13.62644,4.348778974
2023-08-10 19:30:00+00:00,0.20055869,-6.189555,223.12122,22597.479,292.5891,0.00062564015,262.7238,0.0065142126,6.1356964,100818.125,8.678716,0.061074972,10811.352,5.9253427e-05,289.96152,100062.97,45266.15,7.0012918,0.0009881158,0.32061768,150.88638,303.65366,291.50073,293.245,21808.322,2.4397392e-05,101745.625,28.50655,0.007755071,909.2218,31.608393,1.8120961,227.15329,4.001718e-05,3.1823332,1541.9065,287.92664,0.74833083,0.34419453,0.011883161,261.48425,22596.516,5826.3257,0.4615165,289.95953,11.915129,0.0117248595,352.9566,3.4351807,1.55834e-10,0.0,1.6317897,4.476136,0.0,0.016670914,0.4701522917744
2023-08-10 20:30:00+00:00,0.4318477,-7.7617636,221.02002,20760.486,291.6762,0.0010685325,263.43115,0.0065467847,6.7795973,100845.14,9.584114,0.06631231,10820.451,5.7402198e-05,289.57565,100090.42,45454.918,7.2146997,0.0018680275,0.3204956,153.25662,305.3981,290.8199,292.24323,19757.385,2.8777868e-05,101777.83,31.628288,0.007901324,727.40186,31.658451,2.1063652,227.17606,3.4826247e-05,3.519617,1543.1726,287.63116,1.4124063,0.7062528,0.011585624,261.53473,20758.95,5832.245,-0.13493648,289.57455,13.626074,0.011499804,350.06537,0.0,3.079189e-10,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 21:30:00+00:00,0.77774906,-6.422306,219.17236,19338.975,290.89655,1.8713996e-05,263.8044,0.00652765,7.917449,100863.19,9.973283,0.06315696,10825.367,7.3020405e-05,289.38373,100108.42,1000000000000000.0,6.8398356,0.0023498544,0.3204956,153.92229,304.50223,290.12817,291.35638,19257.172,0.0,101790.484,33.558086,0.0076541686,567.70447,31.02899,2.2365425,226.99332,3.2964206e-05,3.6211362,1542.0413,287.31262,2.309215,1.2447364,0.011448309,1000000000000000.0,19336.898,5834.4434,0.32809302,289.3822,14.258993,0.011400631,343.67892,0.0,7.9909356e-08,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 22:30:00+00:00,1.0611393,-3.4207482,218.67604,19257.027,290.0984,0.00021679327,263.89426,0.0064432323,9.252777,100863.445,9.73075,0.024247676,10826.486,0.00010322571,289.26245,100110.94,500000000000000.0,6.2688303,0.0018508486,0.32043457,153.7396,300.56488,289.42752,290.49124,19256.105,1.2281816e-07,101791.66,34.60087,0.0066519994,412.25903,29.563585,2.1476884,226.86513,3.4312496e-05,3.4335856,1539.8025,287.2251,3.0849845,1.6921122,0.011358672,500000000000000.0,19253.955,5833.438,1.8671238,289.26727,13.994176,0.011339606,338.69675,0.0,3.1996467e-07,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10 23:30:00+00:00,1.1039383,-0.8025965,218.82062,19352.113,289.37323,0.004069552,264.05743,0.0063640294,10.201995,100854.97,9.016601,0.013425648,10825.521,0.00014331029,289.15613,100097.53,25954.824,5.854154,0.0010424936,0.32037354,153.00018,296.87476,288.70996,289.76672,19351.0,0.0011674166,101785.34,35.583485,0.005290318,333.3621,28.14511,1.8985038,226.72012,3.223079e-05,3.0705237,1537.5562,287.38428,3.4729004,1.7941248,0.011284311,231.76709,19257.89,5831.4727,3.8374624,289.1541,14.160463,0.0112786,333.94818,0.0,1.830552e-06,4.0555247e-11,0.0,0.0,0.0,0.0,0.0
2023-08-11 00:30:00+00:00,1.1018248,1.2080529,220.22797,21207.82,288.99792,0.032356262,264.63867,0.0063327583,10.690594,100837.14,8.4665985,-0.0079346,10823.033,0.00016134816,289.04312,100080.305,25479.092,5.766447,0.0004796047,0.3203125,151.3196,295.41455,288.3826,289.40515,21207.457,0.005013466,101766.266,35.550125,0.004584767,310.8348,28.36727,1.8304162,226.78139,5.7758167e-05,2.975896,1534.9281,287.3988,3.5985577,1.8084868,0.011200438,231.24496,19258.3,5828.61,5.1255655,289.03864,14.499201,0.011200458,335.26428,0.0,2.5957422e-06,4.1437112e-10,0.0,0.0,0.0,0.0,0.0
2023-08-11 01:30:00+00:00,1.1887772,3.126399,220.8837,22245.742,289.17422,0.07750702,265.2704,0.0062919147,10.833622,100816.33,7.937523,-0.031467497,10819.295,0.00017062441,289.04538,100061.82,23883.15,5.791813,0.00019675019,0.32025146,149.74792,293.51068,288.72284,289.52206,22246.39,0.008460045,101748.67,35.473106,0.005241901,290.99875,31.15187,2.0952342,226.99216,7.684492e-05,3.3068058,1532.5544,287.0523,3.518732,1.9069366,0.011208071,227.32007,19255.115,5825.435,6.027025,289.0528,14.559439,0.011206176,348.51892,0.0,4.6791215e-06,4.047133e-09,0.0,0.0,0.0,0.0,0.0
2023-08-11 02:30:00+00:00,1.1937994,4.921297,219.42798,20491.145,289.47003,0.093948364,265.62268,0.0062542357,11.0224,100794.984,7.147405,-0.034532726,10814.967,0.00017463116,289.17032,100037.84,22096.574,6.0587845,0.00012771852,0.32019043,147.75665,291.7489,289.0912,289.75256,20490.346,0.010440826,101725.78,35.07869,0.0070337756,272.83258,34.03413,2.3733606,227.17816,5.6023742e-05,3.66893,1530.0095,286.47202,3.3129516,1.8720021,0.011299597,223.24417,19255.666,5822.45,6.9695683,289.17282,15.032923,0.011290069,360.43713,0.0,9.217772e-06,8.717983e-10,0.0,0.0,0.0,0.0,0.0
2023-08-11 03:30:00+00:00,1.2835095,5.9754443,218.17545,19281.127,289.81964,0.12715149,265.62372,0.0062643127,11.238285,100766.67,6.0731783,-0.052279353,10811.205,0.00016809163,289.3155,100008.84,20820.295,6.350372,0.0002248997,0.3201294,145.2906,292.21866,289.4616,290.04776,19282.223,0.008591652,101696.516,34.119873,0.008336316,261.09122,34.779797,2.6395738,227.25912,4.3288852e-05,4.0211754,1527.3805,286.1851,3.2268226,1.9608369,0.011408302,221.83945,19258.19,5820.1846,7.9336357,289.31458,15.9141445,0.011400679,365.86734,0.0,2.0154925e-05,2.644273e-08,0.0,0.0,0.0,0.0,0.0
2023-08-11 04:30:00+00:00,1.4147909,6.8432646,217.89072,19256.977,289.97278,0.0952301,265.37378,0.006291838,11.088689,100751.24,5.3319626,-0.044424802,10807.594,0.00015541086,289.43106,98556.8,20819.88,6.3977113,0.00035627515,0.32006836,144.42017,293.36774,289.6102,290.19254,19255.473,0.00344944,101686.375,33.38365,0.008570731,260.97424,33.22867,2.7330542,227.23126,4.652233e-05,4.140143,1526.1356,286.1743,3.4597714,2.144811,0.011496031,222.48767,19258.809,5818.038,8.588893,289.42874,17.209856,0.011488408,367.36386,1.4176371,1.8185165e-05,2.6345768e-09,0.6574192,1.7328353,0.0,0.00063400937,0.004273356
2023-08-11 05:30:00+00:00,1.9308848,8.384298,217.79913,19256.879,290.4257,0.03683889,265.09747,0.006324516,10.861898,100769.74,5.3238244,-0.054603785,10806.098,0.00016119148,289.68677,99300.42,20821.357,5.6853275,0.00041593963,0.32006836,145.72487,294.53058,290.30005,290.5627,19258.385,0.0047125816,101700.375,33.65046,0.008025928,261.03055,29.447132,2.7095466,227.32173,4.5895955e-05,4.0354233,1526.9852,286.32947,4.168915,2.874657,0.011684853,222.74408,19258.68,5817.007,9.074749,289.69022,18.166107,0.011644805,354.87982,44.374683,9.17262e-06,8.08261e-09,17.384619,57.04828,0.0,6.106639,2.21110758
2023-08-11 06:30:00+00:00,2.4945984,10.990931,217.59143,19257.502,291.49023,0.0026564002,264.97638,0.0063529876,10.893396,100792.83,5.9249597,-0.03578368,10806.83,0.00019058328,290.18073,96212.09,20821.193,4.5000105,0.000429474,0.3199463,148.10736,295.857,291.95276,291.4104,19255.965,0.020526886,101727.37,33.491177,0.0071556475,308.65692,25.63048,2.5701385,227.93524,4.7110705e-05,3.7091203,1528.1741,286.32254,4.7751,3.5988493,0.012056782,222.55481,19129.46,5816.4673,9.831083,290.17764,18.554277,0.011921367,344.65955,145.00662,2.8246639e-06,0.0,47.54059,180.73026,0.0,30.102085,16.701444000000002
2023-08-11 07:30:00+00:00,3.335864,13.193868,217.35236,19257.523,292.75165,0.00086164474,264.95782,0.0063697537,11.643089,100823.12,6.4348664,-0.025537133,10808.877,0.00021429591,290.1582,94621.6,20821.092,3.4799025,0.00044046837,0.31988525,150.98343,296.64075,293.56326,292.50833,19256.012,0.036598206,101760.234,32.75683,0.0064551313,470.17188,23.196661,2.0716596,228.616,5.4832024e-05,2.949,1529.5547,285.9077,6.0349264,4.747966,0.012037704,222.11409,17577.465,5816.1455,10.476179,290.1597,18.46194,0.0118259955,344.74216,229.8407,6.6325345e-07,0.0,91.54968,278.11118,0.0,29.5481,44.95599800000001
